video,frame,label,timestamp_ms,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98
cuts-penalty/-left_25.mp4,14,left,560,18.730247868197704,6.722536390629814,-17.994559241256322,19.99709900618362,7.363674130901677,-19.61928296732083,19.969140591435643,7.414005591842084,-19.67066778399602,19.883675267962644,7.473426910036044,-19.663584181943047,20.27647076040896,7.283756863655741,-20.086377351397726,20.406237298504177,7.249197036945919,-20.142729013029427,20.56428945176635,7.204060600201572,-20.165816733821206,19.923338273136885,7.012019785873234,-19.82129191371156,20.963138151963765,6.647392231250205,-22.146336473375438,17.849851996995618,5.956263146262925,-16.650640923884524,18.19962637470449,5.853477726927419,-17.627926866522273,16.115804583574263,3.6936679437581126,-17.485306231265696,16.9930805700796,3.6751151059662104,-16.154330986607786,5.787678870742495,1.382737489886572,-10.89008811594699,9.82436335548593,4.241813315830913,-11.460260677629003,2.9540586633588557,2.5460268250866873,-6.992530540933801,10.784640616695029,3.0781350713608724,-6.661396541479802,2.382461057746817,2.3494008996239786,-7.655975313278478,11.273321617887163,2.7418864127259988,-7.829324086127893,3.2004276630436337,3.0572430375911854,-9.706142101664522,11.823784659594395,2.0298767746854876,-9.158940300975399,3.291944759178178,2.993532236711583,-7.600325410440112,11.629797863826868,2.19041450306025,-7.4006047143478995,0.3767325350356749,0.32846042760945166,0.013650807309833224,-0.3767325350356749,-0.32846042760945166,-0.013650807309833224,-1.4201265956578688,5.477475652476219,28.315130665083725,-4.22388617708583,-1.9158976568059818,9.691208582158454,-2.038244064347128,2.1312400202700816,47.71171501108331,-5.61891449148267,-1.978804807533707,28.852218672120433,-2.7352699323238046,1.271360189373768,49.84368118666919,-6.281641001504106,-2.2328041783926453,31.54261263645447,-2.7334660247507525,2.102156495309478,50.94481392297985,-6.63933492093286,-1.556931530485015,33.14817935202361
cuts-penalty/-left_25.mp4,17,left,680,2.9484078947550936,1.1162642312859181,-2.2239952867361326,3.1695396009773296,1.230862219017827,-2.2984250128469506,3.177443301496738,1.277630354062599,-2.307177368957281,3.174917746002215,1.3247368627422336,-2.306371123466707,3.1727432644934606,1.103631464389732,-2.3231947793700134,3.17561399738226,1.0577296747103586,-2.332796471447207,3.1838374745941325,1.0100858958289887,-2.33793285622091,3.1398833744430426,1.3253428509140517,-1.976944659025788,3.3013520071948963,0.7803769169053459,-2.0761915511835873,2.7780335945141115,1.1139865594260496,-1.9385263243260102,2.7887227541376625,0.9548649968800885,-2.022787482790239,2.647791949553286,1.232447948545279,-1.594626562671394,2.256584854920328,0.17312664771597613,-1.7327123752567544,1.399957979468905,0.8114163477285248,-0.6686537868413817,0.6794434861847751,-0.3463360745048241,-2.1412089565209054,0.13471171489590558,0.4957049015145983,0.004263514930811869,-0.13062537699178223,-0.695285699792594,-2.622146751811107,-0.19415944938083085,0.3852590213611493,0.07443888992427924,-0.31116574115335943,-0.9192320078884633,-2.9527888212673497,-0.21135674507196298,0.3808497316768355,-0.2993862365601986,-0.23536539770856565,-0.8517960928714043,-3.1609661695650924,-0.13256081975312026,0.36494299575057265,-0.06791289398823609,-0.1901115527173973,-0.7239751121141341,-2.7521219161948793,0.1547589920096243,0.33792073127747363,0.33445363470152706,-0.1547589920096243,-0.33792073127747363,-0.33445363470152706,0.28530431143230034,1.8965202680656732,2.9397984317669588,-0.8973911463971911,-0.26416684526845835,-0.37292384806683737,0.050171148711736814,0.6904427838416201,4.966978322413465,-1.2587136349715273,-0.833840518193568,1.5566930241788703,0.21023911419220273,0.21236574259307767,5.20332595618945,-0.8619729294110717,-1.2006779073570135,1.8902308870377549,-0.0644218495966017,0.7760653745646151,5.683627826766411,-1.4136049601017564,-0.9072105587756364,2.3354293278974905
cuts-penalty/-left_25.mp4,26,left,1040,-1.0921172901645628,-0.916257474247597,1.2626809806139994,-1.1899636709832562,-1.0830878622962696,1.110756845743913,-1.1941810523077554,-1.0903240383850226,1.1100813924452624,-1.1967250242699286,-1.0961113878526527,1.110330008625148,-1.060800339262289,-0.9303940078359433,1.2578991382566573,-1.049188940616608,-0.9374807868734261,1.2560047186913113,-1.0394006731607213,-0.9430628777836588,1.2555812917226297,-1.0448145300001759,-0.9489012171144399,0.5403527332464035,-0.9647804997834734,-0.9935470643936554,1.203572362055131,-1.0828333189507628,-0.924776191543885,1.0897456931696976,-1.0476544542731534,-0.9336956826690154,1.2698746922148096,-0.9172264440355637,-0.824167670351734,-0.1086330103085032,-0.5105273170353437,-0.8680397383382292,1.4179187258424493,-0.6888728887809173,-0.46414099410883,-0.6160233546403953,-0.4980753975881684,-0.44287992624993533,1.3526306717504162,-0.6096471453280166,0.02610892097856404,-0.6153346667116594,-0.9500523863497167,-0.2097394134128221,1.2395422191639767,-0.5956510774454841,0.14893668100897922,-0.6777883583231127,-1.0359095726099246,-0.1627627285516422,1.2363821467534128,-0.6100251036289203,0.1505045381068206,-0.6734698904068573,-1.0692886087899758,-0.16745785566400762,1.1489173183110581,-0.6086753337483136,0.12067692965642147,-0.5991770102435607,-1.0382054967505594,-0.17957549920896576,1.177563309757579,-0.16953212004922533,0.04666075881417313,-0.4680615705850039,0.16953212004922533,-0.04666075881417313,0.4680615705850039,-0.8688227737526043,0.44839105356081477,0.30964057204482837,0.5515736697075418,0.5803776647745911,0.38549688423026307,-0.39479104529728826,1.1440775845963491,0.3420252652964117,1.0331320053670423,1.214597052498378,-0.28841638658296603,-0.24705197651995897,1.2331276456631604,0.33210601154000247,1.1388499057126351,1.2907789934197471,-0.35436010292405895,-0.7387572949464937,1.296990175826307,0.41100785163052295,1.0105905885399518,1.4838629902433769,-0.40131523076506914
cuts-penalty/-left_25.mp4,27,left,1080,-1.5411284235467153,-1.2309466630590635,2.245118430315428,-1.5742647760155266,-1.3172400295605449,2.04697758083261,-1.5797178190359693,-1.3129280752854167,2.0458005027160215,-1.5861947180972793,-1.3070064577775933,2.0459933962439063,-1.5400154849036845,-1.3469041797506236,2.2089729863223324,-1.5236931766512505,-1.3624857958602679,2.2067958075254532,-1.5096247770103592,-1.3757362984364943,2.2061180670881924,-1.5164829496089296,-1.3214104018866344,1.3387680429885143,-1.3996075257846752,-1.420429396272394,2.055116167366279,-1.5012259505015697,-1.1750424603524698,2.0541452857794984,-1.4691705857158133,-1.1916272653392792,2.243733967901002,-1.4292451887477107,-0.9897432836903489,0.5764273431628881,-0.6747218435923514,-1.1797685893392573,2.0464036513210706,-0.908011599692061,-0.5296624067071678,-0.0903679230653937,-0.19335925172908294,-0.4720354652515325,1.316726156569964,-0.8462955292435095,0.025570448290251534,-0.22046846834780787,-0.5032424667226839,0.04271861165314377,0.5559692860224056,-0.8299726271070611,0.2773469823213654,-0.29936405923521314,-0.5732052105955294,0.14527026571030424,0.4511341479297842,-0.8282791074515291,0.2192451712077966,-0.2814261786041404,-0.6890296972678586,0.1530487209776263,0.3964570877621953,-0.7933742871645657,0.16063357005624607,-0.19140016198940082,-0.6747681665454766,0.12102079363333641,0.4923777001621019,-0.2851999700324977,0.06187873528010222,-0.40599507289325254,0.2851999700324977,-0.06187873528010222,0.40599507289325254,-1.0118244258422526,0.9003600574386214,0.8819140347977069,0.8904841819975574,0.9590588407634894,0.3952937877547412,-0.3149307540089949,1.8325736184864962,0.9027987382141517,1.724238424954866,1.8733983934060428,-0.26678545293854844,-0.1297672204557684,2.0001011723473825,0.8751081239924059,1.8523824416224102,2.0053413673370555,-0.3529197179125656,-0.8133142992792659,1.992796398969965,0.7013066606263398,1.5163267581131359,2.0248742125714667,-0.6985017761204152
cuts-penalty/-left_25.mp4,28,left,1120,-1.3642277309912556,-1.0251835864242953,1.540679358324792,-1.3759342408102986,-1.1074657361681928,1.3706454189590107,-1.3761172170436538,-1.1090915851831198,1.3689600332087188,-1.3772652837572763,-1.1085922704291915,1.369669314182701,-1.3538790556501048,-1.1185947396541949,1.511252731503268,-1.3379296603852724,-1.1280485778628093,1.5084509327369893,-1.322997152560475,-1.135583348634824,1.5070262186597039,-1.3118826363467448,-1.121880869762668,0.8758683565446282,-1.23289574567741,-1.1714361722158655,1.494276029869712,-1.3122756780280465,-0.9831976852775166,1.4245621841892662,-1.2811530480717572,-0.9881573930171011,1.5841764010430275,-1.2306669879890197,-0.8274440288006091,0.2941802128256627,-0.6320762162580814,-1.0399977153736086,1.7476678485595445,-0.8312831559527313,-0.3595930503224188,0.15666666471721696,-0.22652040932228393,-0.5055329690254303,1.7781663350734236,-0.8885051030467769,0.12156190781255063,0.6154840971280103,-0.452014901466336,-0.009565469587423877,1.8011993118840959,-0.8976757448508382,0.2845165324318596,0.6669174362843517,-0.5315983502240286,0.06710325906258101,1.862318533675137,-0.9489275465782624,0.23432329385922585,0.6950979096207391,-0.6985305249051835,0.08468763230842961,1.7709365908422625,-0.9385961368903672,0.1747911229772322,0.6695183977966657,-0.6220007153043637,0.0779455931678004,1.7479835917127637,-0.23661218365033476,0.06687920248182391,-0.4353640394240381,0.23661218365033476,-0.06687920248182391,0.4353640394240381,-0.7965783990853122,0.7901175717913905,0.7252049420995931,0.6459403373667533,0.820221528205584,0.26428771104990745,-0.07831313328078725,1.5380940500124842,0.3579793815312686,1.4836313329189315,1.5367175606908445,-0.9371686196251252,0.12492007737081562,1.608587132330966,0.3194106657316856,1.5924793693500627,1.6160407346870997,-1.0575629128292752,-0.3718626784301227,1.6917500288466971,0.4911805722658458,1.3809715447616422,1.6848530949662264,-1.1417097531248057
cuts-penalty/-right_49.mp4,0,right,0,0.5054776338298836,-0.9964494552433945,-1.5656231956776105,0.48696268341928606,-1.0853358166356928,-1.6059032601066414,0.4792556227760497,-1.1024283825666894,-1.608095454480724,0.4717348025200273,-1.1164638687558592,-1.6075100111637863,0.48057779917329163,-1.0537660342532893,-1.7430972494947854,0.4713479830281237,-1.0473910078755595,-1.7456565476242423,0.4614226576153943,-1.0423602362611848,-1.7471296879049083,0.3728405866195282,-1.1703883634429022,-1.4155121400634083,0.3626889375866412,-1.0750295375700272,-2.0354778746036177,0.45292207931185013,-0.9880231775667703,-1.403061570975227,0.44926595076548104,-0.956207844647594,-1.6019713556588204,-0.07902307537364747,-1.1352399304704903,-0.8507316482382975,0.3274502358701204,-1.0298480758638462,-1.9323021665468396,0.13473298479638315,-0.9486858838117723,-0.5296656855892792,0.8839872686664233,-1.112863710089637,-2.1814724147824984,0.31140333720504293,-0.8634200485821106,-0.7266071554193779,1.5146394212253782,-1.1683680707385578,-1.992807806675327,0.3015341446124319,-0.8734765406717492,-0.7958478444701329,1.6580404458808253,-1.1702653437645587,-2.279403248102593,0.3324858142136489,-0.8874561384507577,-0.9408768838489816,1.6676672652661042,-1.2583687785946849,-2.162598752025049,0.357688554276917,-0.8711337897641709,-0.780012278947852,1.6018284369364801,-1.2354731055852768,-1.9652085455139465,-0.12506877068768732,-0.07795993279580485,0.4777866170971559,0.12506877068768732,0.07795993279580485,-0.4777866170971559,0.035656194658024686,0.35520864864848367,1.9692283153412995,0.6991830343596654,0.19254241648451545,-0.005218514740933433,-0.2392899349900052,0.9430481608042464,2.9996321794473038,0.7428890746255821,0.9225450983336393,0.7713526304973107,-0.3022392673383009,1.0529386250789479,3.093523079118595,0.6786475468347666,1.0430963990515896,0.8601628174530189,-0.24555921332635108,1.0080646310986396,3.1087941391102523,1.0126658522136331,0.9414164799314902,0.7964134498455627
cuts-penalty/-right_04.mp4,55,right,2200,1.182089822432989,-0.5437627935919053,-1.4739261290715944,1.2699214871191862,-0.5470118784947932,-1.3276595587329638,1.2903104532312661,-0.5224116642300709,-1.329900015103253,1.3079314160653353,-0.4958205785429092,-1.3295397432137708,1.215860126214473,-0.6256605097640077,-1.3725235317672444,1.1967144383133557,-0.6527673600907412,-1.3741897270258094,1.1788080458846715,-0.6810862905099561,-1.3752524544234341,1.3015935514853725,-0.45294357716625816,-0.550761523103179,1.1249926190841555,-0.7141340591432112,-0.7401767507756609,1.1425943320153322,-0.46094788592594416,-1.1566857380316307,1.078215686949919,-0.5483950503966047,-1.228138805383808,1.0542007693015965,-0.16753638545548724,-0.011556431836195265,0.7790612434673452,-0.7185031233100854,-0.6674300816517261,1.0206017232768814,-0.0029940236895603604,-0.43572787872099655,0.8936237215841145,-0.6633408670968396,-1.087466986994509,1.255927139611115,-0.2813809749523121,-1.3970124782742983,1.1757556086966783,-0.669017265186026,-1.4484686303383947,1.2901182860972171,-0.3378037679101483,-1.6070567980027017,1.2197618823938845,-0.6858290683088495,-1.7139095240635303,1.338700394469955,-0.4030272513861341,-1.6562549032680038,1.2625195675620888,-0.6636531801765289,-1.7283980630441387,1.3165543768766055,-0.3930066812458829,-1.4343441800383592,1.2516533292740715,-0.6499572061632932,-1.4868673741334875,0.1152373033763635,0.1278062453594666,0.46945279587798794,-0.1152373033763635,-0.1278062453594666,-0.46945279587798794,0.1411377158235325,0.9463867927019264,0.22787132705108543,0.2204025099327502,0.537191938807966,-0.8926130809388211,-0.20263916419625091,1.6976481063646836,0.7789815264664653,-0.36687419130565047,1.4223844518462625,-0.11675386590376902,-0.34526352014964296,1.7626742783360196,0.7926191699549875,-0.4789793197497112,1.5226266616852955,-0.04484727975911575,-0.12187918366407904,2.034576501535533,0.07797738943712547,-0.45429530202843055,1.7948986157782982,-0.6741881666334121
cuts-penalty/-right_04.mp4,84,right,3360,0.4312975760838954,0.8493025261832005,1.547382836711248,0.4565273222489242,0.8603411851530125,1.6045399489750676,0.45333066390156523,0.8583517142675193,1.6033907029729615,0.4490704185549512,0.8545782951298795,1.6036324943063103,0.4652492074307831,0.8619172518319751,1.508768908209184,0.46648234323086196,0.859221278465136,1.507177950722497,0.4689754477716719,0.8576045200739756,1.5064092312029356,0.4205322592677595,0.8366391474002765,1.7480947071265287,0.4553531599447841,0.8373724828222746,1.3195101330064247,0.3859900083590454,0.8286632769420426,1.6292123956034754,0.3893326261088527,0.8289876311697056,1.4948296378416255,0.28291996543456477,0.742243515993424,1.7782689386248007,0.2992756747982128,0.7524412129111496,0.6148380783990429,0.353450202504931,0.8384245699898216,1.1811532250701338,0.22316256430106665,0.636035788217523,-0.01816492407296098,0.511244111250799,1.122463336359214,0.2552857776940264,0.15095364666880443,0.6968917181466199,-0.16272658095070602,0.5768426897232888,1.1817343535849574,0.1172556289982795,0.14145684975031061,0.7198444976334543,-0.3473478278665832,0.5975774760278674,1.237698726893416,0.06728877268800688,0.16060996689381246,0.7364405239930527,-0.25404278226259525,0.5657350317632285,1.2214987075590462,0.204620947022797,0.1662081734295365,0.7293085642617021,-0.13846141081401633,0.004399496513899368,-0.07188205703102181,0.4947864330268294,-0.004399496513899368,0.07188205703102181,-0.4947864330268294,0.03980954241535191,-0.7321031708004988,0.5322677018225201,-0.37995642998955365,0.4789843557855237,-0.27405847893028845,0.3418020524545922,-1.153671225807552,0.6699817986530792,-0.6819462862214767,0.5307324190018426,-0.7091776849847535,0.36899885957665746,-1.180832796265794,0.6816623104093142,-0.7357411720480893,0.45824278752891207,-0.7440911740504019,0.5107844128499566,-1.3303794090383703,0.36336020090856297,-0.745002222416568,0.7198324080667868,-1.0173764920197161
cuts-penalty/-right_04.mp4,86,right,3440,0.3331886425453373,0.8227259119898218,0.649722516530903,0.3671110553974834,0.8395724776192476,0.7630856213871662,0.36430758510894484,0.8387257447176946,0.761913016993038,0.3607167135592234,0.836555212301172,0.7618809879634485,0.38839683447182066,0.8329466418214418,0.6213557575836497,0.39896571030168015,0.8273839485693866,0.620058757868949,0.41056635330136554,0.822444136979115,0.6192905639693097,0.37789030714540095,0.7921928442343436,1.143460214708335,0.44938392817035205,0.7697041412920279,0.5102044658869123,0.3052818546541058,0.780202020277648,0.8041892242471923,0.327602216637134,0.7721918465792748,0.612025253762837,0.22825792137404713,0.5750390404797658,1.4194459657465768,0.368491370813958,0.5655214408675827,0.006580065899703449,-0.09480919585361104,0.3252470019196967,1.1922082971816397,0.08984746172503326,0.25204523302470055,-0.6546825411037412,-0.3268623812503495,0.20364067069292854,0.4593832956742353,-0.232019647935614,0.21463371747038312,-0.8926244923693148,-0.3755988990818871,0.17336443854678116,0.39545217100864455,-0.29493954524077826,0.19656351217990078,-1.0846396812232844,-0.3587341317119411,0.20258557311536393,0.2711018016958103,-0.3004650305149743,0.24597087979602983,-0.9763782426609804,-0.3389268166659449,0.21630123825109,0.3871167291903101,-0.2769843829953525,0.2559470425948022,-0.8562309669768051,-0.05888881515252734,-0.037546671019838454,0.49509832856237707,0.05888881515252734,0.037546671019838454,-0.49509832856237707,-0.57890198279732,-0.1231855584816361,0.4110591076027444,-0.3718317421667948,0.6656619868568568,-0.20219938950192107,-0.34868375408165486,-0.5005460541909525,0.7925203498610813,-0.4756407936487831,1.1104143765616061,-0.29463811033906745,-0.3021026843512915,-0.5405111432095377,0.8270480962881559,-0.5288180333567671,0.9927052290482328,-0.2994815834353143,-0.27714528235906805,-0.6424482311567982,0.5705065305444248,-0.3368421642848055,1.3276526524821344,-0.49223291201880803
cuts-penalty/-left_16.mp4,0,left,0,0.6892567398996746,-1.8815845997426677,5.79907291130164,0.6580722364264506,-1.9905859065895257,5.671071460247572,0.6278751922431531,-2.0049268450544737,5.668216522200572,0.5943501710758126,-2.0208488193567535,5.667156930167437,0.6975742146606725,-1.98318565660533,5.525649572062567,0.6992786354534927,-1.9902597906610187,5.5232828587932845,0.7020251845626713,-1.9971723853365213,5.522555836670944,0.4076396905011083,-2.0437076856796166,4.577923654617544,0.5874392848073859,-2.0147395556529863,3.9098761241858493,0.5921863786025575,-1.7967678831096467,5.463733482814266,0.6449245253925825,-1.8060443437093046,5.248746397432694,-0.7319911192331879,-1.6215042994131508,3.0608725976804343,0.8883171054037562,-1.6393233648618213,2.628218126038058,-1.1460911510921807,-0.8134247152982129,3.69620147508466,1.1965710684622497,-0.7727490614027807,2.908753753757518,-0.9258289792174494,-0.21760028382731872,5.609096905512671,1.4419305944869218,-0.09658754647513934,4.610854909414472,-0.9479851207630522,-0.06304658017508949,5.973962923317519,1.5261387385548708,0.06978036157663772,4.775385900213535,-0.8179357167266321,-0.07709651996809266,5.922902432276123,1.5025241868353916,0.046121201450174114,4.892601607927806,-0.7794551761008482,-0.14111413974287826,5.660178277084996,1.4457648294344854,0.002128200659171736,4.689715739334549,-0.48168357175890614,0.02809997449751059,0.13111570512651013,0.48168357175890614,-0.02809997449751059,-0.13111570512651013,-0.5379004150016788,0.7934149025090883,1.8830491139126595,0.6829823301785612,0.6377361178858105,1.143054012616919,-0.420293197332492,2.1880308782917477,0.7447883042860569,0.3694336339455347,2.38587960353293,-0.05042012312240908,-0.2798558715262214,2.471242251138236,0.6303133560792071,0.26073680320422105,2.689484801114626,-0.1707599438416229,-0.7544145315746801,2.349537229274261,0.6266623003347921,0.44257319839110454,2.7117741984121566,-0.3168941784576296
